WEC: ava. Rotation,WEC: max. Rotation,WEC: min. Rotation,WEC: ava. Power,WEC: max. Power,WEC: min. Power,WEC: ava. Nacel position including cable twisting,WEC: ava. reactive Power,WEC: max. reactive Power,WEC: min. reactive Power,WEC: ava. blade angle A,Sys 1 inverter 1 cabinet temp.,Sys 1 inverter 2 cabinet temp.,Sys 1 inverter 3 cabinet temp.,Sys 1 inverter 4 cabinet temp.,Sys 1 inverter 5 cabinet temp.,Sys 1 inverter 6 cabinet temp.,Sys 1 inverter 7 cabinet temp.,Sys 2 inverter 1 cabinet temp.,Sys 2 inverter 2 cabinet temp.,Sys 2 inverter 3 cabinet temp.,Sys 2 inverter 4 cabinet temp.,Sys 2 inverter 5 cabinet temp.,Sys 2 inverter 6 cabinet temp.,Sys 2 inverter 7 cabinet temp.,Spinner temp.,Front bearing temp.,Rear bearing temp.,Pitch cabinet blade A temp.,Pitch cabinet blade B temp.,Pitch cabinet blade C temp.,Blade A temp.,Blade B temp.,Blade C temp.,Rotor temp. 1,Rotor temp. 2,Stator temp. 1,Stator temp. 2,Nacelle ambient temp. 1,Nacelle ambient temp. 2,Nacelle temp.,Nacelle cabinet temp.,Main carrier temp.,Rectifier cabinet temp.,Yaw inverter cabinet temp.,Fan inverter cabinet temp.,Ambient temp.,Tower temp.,Control cabinet temp.,Transformer temp.,RTU: ava. Setpoint 1,Inverter averages,Inverter std dev
9.420000076,15.51000023,1.25999999,1663,3153,0,-214,169,1015,0,25.35000038,32,36,34,36,36,34,32,34,34,32,30,-14,0,-50,17,22,27,36,35,34,166,166,166,104,103,96,95,12,12,14,18,17,29,25,28,12,29,41,68,3050,33.63636398,1.963299513
10.32999992,15.44999981,1.370000005,1974,3138,0,-212,185,287,0,21.95999908,31,35,33,35,35,34,31,33,32,31,29,-14,0,-50,17,22,28,36,35,34,166,166,166,100,99,93,93,12,12,14,18,17,28,25,27,12,29,40,68,3050,32.63636398,2.013590097
14.18000031,14.63000011,13.69999981,3063,3147,2734,-214,285,289,271,5.920000076,32,35,33,34,35,33,31,32,32,30,29,-14,0,-50,17,22,28,35,34,34,166,166,166,104,103,93,93,12,12,14,18,17,27,25,27,12,30,40,67,3050,32.36363602,1.91168654
9.529999733,15.43000031,1.350000024,1698,3131,0,-214,170,1001,0,26.94000053,32,35,34,35,36,34,32,33,33,31,30,-14,0,-50,17,22,27,35,35,34,166,165,166,96,95,90,89,12,12,14,18,17,27,25,27,12,28,40,68,3050,33.18181992,1.834021807
14.18999958,14.68999958,13.84000015,3070,3131,2998,-216,285,286,281,4.820000172,29,32,30,32,32,30,28,30,29,27,26,-14,0,-50,17,22,29,33,33,32,166,166,166,100,100,96,95,13,13,15,18,16,28,26,28,13,27,35,56,3050,29.54545403,2.018099785
10.47000027,15.47000027,1.340000033,2068,3168,0,-215,204,423,0,22.02000046,30,32,31,32,32,31,29,31,29,28,27,-14,0,-50,17,22,29,34,33,33,166,165,166,103,102,97,96,13,13,15,18,16,28,26,28,13,26,35,57,3050,30.18181801,1.721521616
14.15999985,15.02000046,13.61999989,3047,3140,2644,-217,282,289,253,2.309999943,30,33,31,33,33,31,29,31,30,29,27,-14,0,-50,18,23,29,35,35,34,166,166,166,109,109,99,98,13,13,15,18,17,28,25,28,13,28,36,60,3050,30.63636398,1.91168654
9.420000076,16.03000069,1.309999943,1662,3150,0,-211,168,949,0,25.70999908,30,34,32,33,34,32,30,32,31,30,28,-14,0,-50,17,22,28,35,35,34,166,165,166,99,99,94,93,13,13,15,19,17,28,25,28,13,26,36,61,3050,31.45454597,1.86352551
14.09000015,14.59000015,13.0,3003,3145,2126,-212,278,288,196,2.920000076,30,33,31,33,33,32,29,31,30,29,27,-14,0,-50,17,23,28,35,35,34,166,166,166,99,98,93,93,13,12,15,19,17,28,25,28,13,27,36,61,3050,30.72727203,1.954016924
9.470000267,15.82999992,1.25999999,1694,3130,0,-209,171,908,0,27.44000053,30,33,32,34,34,33,30,32,31,30,28,-14,0,-50,17,22,28,35,35,34,166,166,166,97,96,91,91,13,13,15,19,17,28,25,28,13,26,37,62,3050,31.54545403,1.916436076
13.14999962,13.98999977,11.73999977,2317,3012,1552,-218,210,275,150,1.0,31,34,32,33,34,32,30,32,31,29,28,-14,0,-50,17,22,29,34,34,33,166,165,166,92,91,90,89,13,12,14,19,17,27,25,28,12,29,39,65,3050,31.45454597,1.916436076
10.01000023,15.55000019,1.309999943,1803,3143,0,-214,166,286,0,21.03000069,31,33,32,33,34,32,30,31,31,29,28,-14,0,-50,16,22,29,33,33,32,166,166,166,88,87,86,86,12,12,14,19,17,27,25,28,12,28,39,64,3050,31.27272797,1.793929219
13.93999958,14.56000042,13.05000019,2897,3124,2151,-199,268,287,202,1.0,33,35,33,34,35,32,31,32,32,29,29,-14,0,-50,17,22,30,33,33,32,166,165,166,107,107,98,97,13,13,15,18,17,28,25,28,13,30,40,65,3050,32.27272797,2.053821325
9.18999958,16.01000023,1.269999981,1560,3135,0,-197,157,993,0,25.29999924,33,35,34,35,36,33,32,33,33,30,29,-14,0,-50,17,22,29,34,34,33,166,165,166,99,99,94,93,13,13,15,18,17,28,25,28,13,28,40,66,3050,33.0,2.097617626
10.75,12.59000015,9.600000381,1136,1958,686,-148,143,226,103,1.0,23,25,23,24,24,23,22,23,22,21,20,-14,0,-50,14,20,26,29,30,29,166,166,167,47,47,66,66,11,11,14,16,13,27,21,26,12,21,28,37,3050,22.72727203,1.420627356
5.53000021,12.92000008,0.949999988,593,1902,0,-139,72,226,0,39.84999847,24,26,24,26,26,24,23,24,23,22,21,-14,0,-50,14,20,26,29,29,29,166,166,167,48,48,66,65,10,10,13,16,13,27,22,26,12,20,28,37,3050,23.90909004,1.640398979
10.81000042,13.57999992,8.239999771,1193,2553,403,-143,150,299,68,1.0,23,24,22,24,24,23,22,23,22,21,21,-14,0,-50,14,20,26,30,30,29,166,166,167,47,47,64,64,11,11,14,17,13,28,21,26,12,21,28,37,3050,22.63636398,1.120064974
7.53000021,13.23999977,0.939999998,837,2265,0,-143,120,1049,0,25.90999985,24,26,24,25,26,24,23,24,23,22,22,-14,0,-50,14,20,26,30,30,29,166,166,167,48,49,65,65,11,11,13,17,13,28,22,26,12,20,28,37,3050,23.90909004,1.375103235
9.930000305,11.76000023,8.159999847,854,1578,387,-153,114,178,67,1.0,23,25,23,24,24,23,22,24,22,21,20,-14,0,-50,14,20,26,30,30,29,166,166,167,46,46,64,64,11,10,14,17,13,27,21,26,12,21,28,38,3050,22.81818199,1.470930457
12.05000019,13.64999962,10.02000046,1714,2608,831,-150,211,317,129,1.0,24,25,23,25,25,23,22,24,22,21,21,-14,0,-50,14,20,26,30,30,29,166,166,167,50,50,66,66,11,11,14,17,13,27,22,26,12,21,28,38,3050,23.18181801,1.537412286
5.739999771,13.84000015,0.99000001,652,2699,0,-146,96,1013,0,37.66999817,25,27,26,26,27,25,25,25,25,23,22,-14,0,-50,14,20,25,30,30,29,166,166,167,50,50,66,66,11,11,13,17,13,27,22,26,12,20,28,38,3050,25.09090996,1.513574958
10.40999985,12.75,8.520000458,1021,2024,462,-152,134,253,83,1.0,24,26,24,25,26,24,22,24,23,22,21,-14,0,-50,14,20,25,30,30,29,166,166,167,49,50,66,66,11,11,13,17,13,27,22,26,12,21,28,39,3050,23.72727203,1.618079662
10.94999981,13.42000008,6.960000038,1225,2399,0,-154,154,279,0,1.419999957,24,25,23,25,25,24,22,24,23,21,21,-14,0,-50,14,20,25,30,30,29,166,166,166,49,49,66,66,11,11,13,17,13,27,22,26,12,21,28,39,3050,23.36363602,1.501514316
7.610000134,13.90999985,1.149999976,857,2817,0,-159,122,1037,0,25.59000015,24,26,25,26,26,25,24,25,24,22,22,-14,0,-50,14,20,25,30,30,29,166,166,167,48,48,65,65,11,11,13,17,13,27,22,26,12,20,28,39,3050,24.45454597,1.439696908
13.61999989,14.59000015,11.44999981,2649,3110,1434,-189,244,280,193,1.0,30,31,29,30,31,29,28,28,28,26,25,-14,0,-50,15,21,27,31,31,30,166,165,166,87,86,89,88,11,11,13,16,14,25,24,26,11,25,35,57,3050,28.63636398,1.91168654
14.07999992,14.64999962,13.51000023,3001,3144,2508,-190,272,280,238,1.110000014,30,31,29,30,31,29,28,28,28,26,25,-14,0,-50,15,21,27,31,31,30,166,165,166,94,94,91,91,11,11,13,17,14,25,24,26,11,25,35,57,3050,28.63636398,1.91168654
14.18000031,14.5,13.78999996,3068,3141,2949,-190,276,278,275,6.789999962,30,31,30,31,31,29,28,29,28,26,26,-14,0,-50,16,21,27,32,32,31,166,165,166,102,102,95,94,11,11,13,16,15,26,24,26,12,26,35,59,3050,29.0,1.843908906
9.619999886,15.68000031,1.24000001,1708,3125,0,-189,168,1012,0,26.76000023,30,32,31,32,33,31,29,30,30,27,27,-14,0,-50,16,21,26,33,33,32,166,165,166,98,97,93,92,11,11,13,17,15,26,24,26,12,25,35,60,3037,30.18181801,1.940009475
13.81999969,14.75,12.06000042,2804,3140,1693,-187,256,286,161,1.049999952,32,33,31,32,33,30,30,30,30,27,27,-14,0,-50,16,21,28,34,33,32,166,165,166,98,97,93,92,12,12,14,18,16,27,25,27,12,29,39,65,3050,30.45454597,2.06705761
9.159999847,15.51000023,1.25,1543,3133,0,-181,157,1017,0,25.38999939,32,33,32,33,34,32,31,31,31,29,28,-14,0,-50,16,21,28,33,33,32,166,165,166,96,95,91,90,12,12,14,18,16,27,25,27,12,28,39,64,3050,31.45454597,1.752919555
14.18000031,14.67000008,13.77999973,3069,3140,2993,-190,283,286,277,9.090000153,32,33,31,32,33,31,30,30,30,28,28,-14,0,-50,16,21,28,33,32,32,166,166,166,104,103,95,94,12,11,14,18,16,26,25,27,12,29,39,64,3050,30.72727203,1.737291574
9.75,14.97000027,1.460000038,1733,3135,0,-185,172,1019,0,31.01000023,32,33,33,33,34,32,32,32,32,29,29,-14,0,-50,16,21,27,34,33,32,166,165,166,99,98,92,91,11,11,14,18,16,26,25,27,12,27,39,64,3050,31.90909004,1.578261375
14.18999958,14.75,13.81000042,3069,3130,2913,-188,275,277,273,8.130000114,32,33,32,33,33,31,30,30,31,28,27,-14,0,-50,16,21,28,34,33,33,166,165,166,99,98,92,91,12,11,14,18,16,26,25,26,12,28,39,64,3050,30.90909004,2.022599459
9.779999733,15.47999954,1.360000014,1735,3121,0,-192,171,1002,0,28.85000038,32,33,32,33,34,32,31,32,32,29,28,-14,0,-50,16,21,27,34,34,33,166,165,166,94,93,89,88,12,11,14,18,16,26,25,26,12,28,39,64,3050,31.63636398,1.747725725
13.96000004,14.65999985,13.22999954,2901,3118,2274,-262,266,288,216,1.0,31,34,32,33,34,31,30,31,30,28,26,-14,0,-50,17,24,32,33,33,32,166,165,166,90,89,89,88,13,13,17,19,20,28,22,24,13,30,39,61,3050,30.90909004,2.427119493
9.039999962,15.93999958,1.330000043,1578,3165,0,-262,160,1001,0,27.62999916,31,34,33,34,35,33,31,33,31,29,27,-14,0,-50,18,24,31,33,33,32,166,165,166,90,90,89,88,13,13,17,19,20,28,22,24,13,29,39,62,3050,31.90909004,2.385562658
13.81999969,14.81999969,11.85999966,2775,3145,1602,19,376,432,210,1.220000029,25,23,24,23,24,21,23,21,22,19,20,-14,0,-50,11,18,23,28,28,27,166,166,167,82,82,87,86,6,6,9,12,11,22,19,22,7,18,27,46,3050,22.27272797,1.848832607
13.03999996,14.44999981,10.85000038,2283,3121,1179,18,301,423,163,1.0,26,23,24,23,25,21,24,21,23,19,20,-14,0,-50,11,18,23,28,28,27,166,166,167,81,80,86,85,7,6,9,12,11,22,19,22,7,19,28,47,3050,22.63636398,2.15743947
5.460000038,12.72999954,1.460000038,422,2040,0,11,69,1039,0,35.02000046,23,25,26,24,26,23,25,23,24,20,21,-14,0,-50,11,18,22,28,28,27,166,166,167,65,65,76,75,7,6,9,12,11,22,19,22,7,17,28,47,3050,23.63636398,1.91168654
10.77000046,13.65999985,8.430000305,1193,2621,449,2,151,316,57,1.0,22,22,22,22,23,21,21,21,21,19,19,-14,0,-50,11,17,22,28,28,27,166,166,167,54,53,66,66,6,6,9,12,11,22,18,22,7,19,28,46,3050,21.18181801,1.250454545
7.239999771,13.85999966,0.899999976,854,2789,0,11,116,1036,0,30.70000076,23,24,24,23,24,22,23,22,23,20,20,-14,0,-50,11,17,22,27,27,26,166,166,167,55,55,66,66,6,6,9,12,11,23,18,22,7,18,27,46,3050,22.54545403,1.439697027
13.28999996,14.03999996,11.75,2393,3115,1553,9,314,423,199,1.0,24,23,23,22,23,21,22,21,22,19,19,-14,0,-50,11,17,23,27,27,26,166,166,167,61,61,70,69,6,6,9,13,11,23,18,23,7,19,27,45,3050,21.72727203,1.618079662
10.36999989,13.51000023,0.970000029,1497,2476,0,10,189,305,0,13.93999958,25,23,24,22,24,21,22,21,22,19,20,-14,0,-50,10,17,23,27,27,26,166,166,167,62,62,72,71,6,6,9,12,11,23,17,23,7,19,28,45,3050,22.09090996,1.814086199
7.199999809,12.27000046,0.810000002,786,1834,0,10,109,1006,0,27.76000023,22,24,25,24,25,23,24,23,24,20,21,-14,0,-50,11,17,22,27,27,26,166,166,167,55,55,67,67,6,6,9,12,11,23,18,22,6,18,27,45,3050,23.18181801,1.601135969
8.140000343,14.28999996,1.059999943,1052,2828,0,9,146,1005,0,25.92000008,22,23,24,23,24,22,23,22,22,19,20,-14,0,-50,11,17,22,27,27,26,166,166,167,53,53,66,66,6,5,9,12,11,23,18,22,6,18,27,45,3050,22.18181801,1.537412286
7.239999771,13.06000042,0.889999986,757,2048,0,13,107,1112,0,26.37999916,22,23,24,23,24,22,22,22,22,19,20,-14,0,-50,11,17,22,27,27,26,166,166,167,52,52,66,65,5,5,9,12,10,22,17,22,6,18,27,44,3050,22.09090996,1.513574958
10.5,13.05000019,9.090000153,1067,2142,587,5,137,246,86,1.0,23,22,23,22,23,21,21,21,21,19,19,-14,0,-50,11,17,22,27,27,26,166,166,167,51,51,65,65,5,5,9,12,10,23,17,21,6,19,28,43,3050,21.36363602,1.433368444
9.350000381,13.38000011,1.659999967,1253,2377,0,5,159,294,0,17.56999969,24,23,23,22,23,21,22,21,21,19,19,-14,0,-50,10,17,23,27,27,26,166,166,167,53,53,67,67,5,5,9,12,10,23,17,22,6,19,27,43,3050,21.63636398,1.629277587
6.829999924,14.40999985,1.25,731,3084,0,6,117,1123,0,32.00999832,22,24,24,23,24,22,22,22,22,19,20,-14,0,-50,10,17,22,26,27,26,166,166,167,49,49,65,64,5,5,8,12,10,23,18,22,6,17,27,43,3050,22.18181801,1.601135969
10.85000038,11.52000046,10.02000046,1191,1487,845,-6,154,166,136,1.0,24,22,23,22,23,21,22,21,22,19,19,-14,0,-50,10,17,22,26,26,25,166,166,167,55,54,74,74,6,6,8,12,10,21,19,22,6,19,28,44,3050,21.63636398,1.56669879
8.260000229,12.82999992,1.159999967,888,1772,0,-11,111,197,0,20.44000053,24,23,23,22,24,21,22,21,22,19,19,-14,0,-50,10,16,22,26,26,25,167,166,167,50,50,71,71,6,6,8,12,10,21,18,22,6,19,28,44,3050,21.81818199,1.721521616
10.86999989,12.17000008,10.06000042,1207,1788,862,-2,154,193,130,1.0,23,22,23,22,23,21,21,21,21,19,19,-14,0,-50,10,16,22,26,26,25,167,166,167,47,47,67,67,6,6,8,12,10,22,17,21,6,19,28,43,3050,21.36363602,1.433368444
7.079999924,12.96000004,1.049999952,638,1656,0,1,94,1031,0,25.73999977,23,23,24,23,24,22,22,22,22,20,20,-14,0,-50,10,16,22,26,26,25,167,166,167,46,46,66,65,6,6,8,12,10,22,17,21,6,18,28,43,3050,22.27272797,1.348399758
10.63000011,13.39999962,8.720000267,1105,2387,503,-40,142,278,87,1.0,21,22,20,21,22,20,19,21,19,18,18,-14,0,-50,13,16,24,28,28,27,166,166,167,47,48,64,63,9,9,13,15,11,29,21,26,9,18,25,34,3050,20.09090996,1.445997596
8.739999771,13.73999977,1.090000033,1083,2709,0,-44,133,335,0,19.56999969,22,23,21,22,23,21,20,21,20,18,18,-14,0,-50,13,16,24,28,28,27,166,166,167,49,49,65,65,9,9,13,15,11,29,21,26,9,18,25,34,3050,20.81818199,1.721521616
1.580000043,2.00999999,1.139999986,0,0,0,-42,0,0,0,60.04999924,21,26,25,25,26,24,23,24,24,22,21,-14,0,-50,13,16,23,28,28,27,166,166,167,45,45,61,61,9,9,13,15,11,30,20,26,9,16,25,35,3050,23.72727203,1.793929219
1.659999967,2.190000057,1.210000038,0,0,0,-42,0,0,0,60.04999924,20,26,25,26,26,25,25,25,25,23,22,-14,0,-50,13,16,22,28,29,28,166,166,167,42,42,58,58,9,9,13,15,11,30,20,26,9,15,24,36,3050,24.36363602,1.91168654
3.769999981,13.21000004,0.0,371,2228,0,-38,48,1046,0,52.20999908,20,26,25,25,26,25,24,25,25,23,22,-14,0,-50,14,16,22,29,30,28,166,166,167,40,41,56,56,9,9,13,16,11,30,20,26,9,15,24,36,3050,24.18181801,1.834022045
10.57999992,11.31000042,10.13000011,1085,1403,894,-54,142,154,132,1.0,22,23,22,23,24,21,21,22,21,20,19,-14,0,-50,10,16,22,25,25,25,167,166,167,44,45,63,62,4,4,9,12,10,25,17,23,5,20,28,39,3050,21.63636398,1.433368444
7.289999962,13.06000042,1.080000043,789,1708,0,-35,108,1097,0,27.94000053,23,24,24,23,25,22,22,23,22,20,20,-14,0,-50,10,16,22,25,25,25,167,166,167,45,45,64,63,4,4,9,12,10,24,17,23,5,19,28,39,3050,22.54545403,1.572490692
9.850000381,10.68999958,8.390000343,817,1131,444,-43,110,133,76,1.0,22,23,22,23,23,21,21,22,21,20,20,-14,0,-50,9,16,22,25,26,25,167,166,167,43,44,62,62,4,4,9,12,10,25,17,23,5,20,28,38,3050,21.63636398,1.120064974
10.32999992,13.02000046,1.159999967,1208,1720,0,-46,146,199,0,7.679999828,23,23,22,23,23,21,21,21,21,20,20,-14,0,-50,9,16,22,25,26,25,167,166,167,45,45,64,63,4,4,9,12,10,24,16,23,5,20,28,38,3050,21.63636398,1.206045389
5.400000095,13.22999954,1.139999986,548,2168,0,-42,78,896,0,40.91999817,23,24,24,24,25,22,23,22,23,20,20,-14,0,-50,10,16,21,25,26,25,167,166,167,44,44,63,62,4,4,8,12,9,24,17,23,5,18,27,38,3050,22.72727203,1.618079662
13.01000023,13.98999977,11.67000008,2186,3017,1541,-43,283,400,194,1.0,25,23,24,23,24,21,22,21,22,19,20,-14,0,-50,9,16,22,25,26,25,166,166,167,63,63,77,76,5,5,8,11,10,22,18,22,5,20,28,40,3050,22.18181801,1.834021926
11.39999962,13.89999962,1.210000038,1877,2915,0,-43,243,389,0,11.07999992,25,23,24,23,24,21,23,21,22,19,20,-14,0,-50,9,16,22,25,25,24,166,166,167,60,60,77,77,5,5,7,11,10,21,18,21,5,20,28,41,3050,22.27272797,1.848832607
8.649999619,12.14000034,1.210000038,974,1785,0,-34,134,1094,0,15.82999992,23,24,25,24,25,23,23,23,23,20,21,-14,0,-50,9,15,21,25,25,24,167,166,167,50,50,72,71,5,5,7,11,10,20,18,21,5,19,28,42,3050,23.09090996,1.513574958
5.519999981,12.64999962,0.970000029,483,1440,0,-37,71,989,0,36.36999893,22,25,26,24,26,23,24,23,24,21,21,-14,0,-50,9,15,20,25,25,24,167,166,167,45,45,67,67,5,5,8,11,9,21,17,20,5,18,28,42,3050,23.54545403,1.752919555
11.0,11.59000015,10.22999954,1266,1525,932,-45,155,171,140,1.0,24,23,24,22,24,21,22,22,22,19,20,-14,0,-50,9,15,21,25,25,24,167,166,167,46,45,67,67,5,5,8,11,10,21,17,20,5,20,28,42,3050,22.09090996,1.640398979
5.510000229,12.43999958,1.080000043,507,1624,0,-48,75,1074,0,35.20000076,23,25,25,24,25,22,23,23,23,20,21,-14,0,-50,9,15,21,25,25,24,167,166,167,45,45,66,65,5,5,8,11,9,22,16,20,5,18,28,42,3050,23.09090996,1.640398979
9.949999809,10.5,9.489999771,833,1054,676,-52,115,132,99,1.0,21,22,21,22,23,20,20,21,21,19,19,-14,0,-50,9,15,21,25,25,24,167,166,167,44,44,62,62,4,4,9,11,9,24,17,23,4,19,27,39,3050,20.81818199,1.250454545
10.81999969,12.98999977,9.609999657,1193,2131,0,-41,143,253,0,1.019999981,21,22,21,22,23,20,20,21,21,19,18,-14,0,-50,9,15,22,25,25,24,167,166,167,44,45,63,62,4,4,8,11,9,24,17,23,4,19,27,38,3050,20.72727203,1.420627356
8.569999695,13.84000015,1.149999976,1192,2813,0,-41,163,1014,0,25.45999908,22,23,23,23,24,21,22,22,22,19,19,-14,0,-50,9,15,21,25,25,24,167,166,167,46,46,63,63,4,4,8,11,9,24,17,22,4,18,27,38,3050,21.81818199,1.601135969
6.46999979,13.17000008,1.289999962,767,2231,0,-44,97,305,0,35.74000168,23,23,24,23,24,21,22,22,22,19,20,-14,0,-50,9,15,21,25,25,24,167,166,167,49,49,65,65,4,4,8,11,9,23,16,22,4,17,27,39,3050,22.09090996,1.578261375
12.71000004,13.43000031,6.679999828,2000,2427,38,-52,271,1084,119,1.370000005,21,22,22,22,23,20,21,21,21,18,18,-14,0,-50,9,15,21,25,25,25,167,166,167,50,50,66,65,4,4,8,11,9,23,17,21,4,18,27,39,3050,20.81818199,1.601135969
12.89999962,13.64000034,11.39000034,2113,2608,1442,-44,271,327,184,1.0,23,22,22,22,23,20,21,20,20,18,18,-14,0,-50,9,15,21,25,25,24,167,166,167,56,56,70,70,5,4,8,11,9,22,17,22,4,19,27,39,3050,20.81818199,1.778661489
13.14999962,13.93000031,11.92000008,2281,2978,1631,-24,295,395,210,1.0,25,23,24,22,24,21,22,21,22,19,19,-14,0,-50,9,15,21,24,25,24,167,166,167,62,62,77,76,5,5,7,11,9,21,17,21,5,20,27,41,3050,22.0,1.949358821
4.119999886,13.23999977,0.0,408,1967,0,-27,65,1071,0,52.06000137,24,25,25,24,26,22,24,23,24,20,21,-14,0,-50,9,15,20,24,25,24,167,166,167,53,53,72,72,5,5,7,11,9,21,17,21,5,18,27,41,3050,23.45454597,1.809068084
9.600000381,10.75,8.510000229,725,1137,462,-75,107,133,87,1.0,21,21,20,21,21,20,20,21,22,22,24,-14,0,-50,12,16,23,28,28,27,166,166,167,44,44,61,61,7,7,12,15,11,28,19,26,8,18,26,35,3050,21.18181801,1.167748451
9.989999771,13.81999969,0.879999995,1431,2818,0,-58,176,367,0,15.47000027,22,23,21,22,23,21,20,21,20,19,19,-14,0,-50,12,16,23,28,28,27,166,166,167,49,49,64,64,7,7,12,15,11,27,19,26,8,19,26,35,3050,21.0,1.414213538
10.47000027,11.43000031,9.609999657,1023,1437,696,-129,135,165,111,1.0,21,22,21,21,22,21,20,22,20,19,19,-14,0,-50,12,16,24,27,28,27,166,166,167,46,46,64,64,9,9,12,15,11,27,20,25,10,19,27,34,3050,20.72727203,1.103712797
8.380000114,13.31999969,1.080000043,964,1856,0,-132,115,207,0,21.31999969,22,22,22,22,23,21,21,22,21,20,19,-14,0,-50,12,16,24,27,28,27,166,166,167,48,48,65,65,9,9,12,15,11,26,20,25,10,19,27,34,3050,21.36363602,1.120064974
8.800000191,10.40999985,6.75,483,947,82,-115,74,108,34,1.0,21,22,21,21,22,21,20,22,22,21,23,-14,0,-50,12,16,24,28,28,27,166,166,167,41,42,61,61,9,9,12,15,11,28,20,25,11,20,28,36,3050,21.45454597,0.820199549
9.18999958,13.77999973,0.99000001,1126,2755,0,-126,138,334,0,16.84000015,22,22,21,21,22,21,21,22,21,20,21,-14,0,-50,12,17,24,28,28,27,166,166,167,45,45,63,62,10,9,12,15,11,28,20,26,11,20,27,35,3050,21.27272797,0.646669805
10.23999977,13.82999992,1.610000014,1387,2811,0,-128,187,941,0,10.65999985,22,22,23,22,24,22,22,23,22,21,20,-14,0,-50,13,16,24,28,28,27,166,166,167,47,48,64,63,10,10,12,15,11,28,21,26,11,19,28,36,3050,22.09090996,1.044465899
11.92000008,14.47000027,4.239999771,1729,3105,0,-121,225,423,0,1.679999948,24,22,23,22,23,22,21,23,22,20,19,-14,0,-50,13,16,24,28,28,27,166,166,167,53,53,68,67,10,10,12,15,11,27,21,26,11,20,28,36,3050,21.90909004,1.445997596
14.18999958,15.13000011,13.32999992,3067,3148,2953,261,285,288,282,11.78999996,34,35,34,35,36,31,32,33,32,29,29,-14,0,-50,20,25,32,39,38,37,165,165,166,123,122,107,106,15,14,18,21,21,32,28,30,15,33,42,69,3050,32.72727203,2.370270491
14.19999981,15.17000008,13.39000034,3067,3158,2518,266,285,287,282,11.30000019,34,36,34,35,36,31,32,33,33,30,29,-14,0,-50,20,25,32,39,38,37,165,165,166,123,123,107,106,15,14,19,21,21,32,28,30,15,34,43,69,3050,33.0,2.323790073
2.569999933,15.13000011,1.460000038,0,0,0,269,0,168,0,62.68000031,37,38,37,37,38,35,35,36,36,33,32,-14,0,-50,20,25,32,39,39,38,165,165,166,106,106,95,94,14,14,18,21,20,32,28,30,15,30,42,69,3050,35.81818008,1.940009356
2.660000086,3.390000105,2.019999981,0,0,0,271,0,0,0,60.06999969,39,41,40,39,41,37,38,39,39,36,34,-14,0,-50,21,25,31,39,39,38,165,165,166,94,94,82,82,14,14,18,21,20,33,27,30,15,26,41,70,3050,38.45454407,2.114882231
2.670000076,3.220000029,2.130000114,0,0,0,285,0,0,0,59.93999863,39,41,40,39,42,38,39,41,42,37,36,-14,0,-50,21,25,31,40,40,39,165,165,166,87,87,77,76,14,14,18,21,20,32,26,30,15,25,40,70,3050,39.45454407,1.967924595
2.529999971,3.25999999,2.029999971,0,0,0,285,0,0,0,60.04999924,40,43,41,40,44,39,40,43,44,38,36,-14,0,-50,21,25,31,40,40,39,165,166,166,82,83,73,73,14,14,18,22,20,30,26,30,15,24,39,70,3050,40.72727203,2.572582722
2.599999905,3.079999924,2.049999952,0,0,0,285,0,0,0,59.88000107,40,44,42,41,44,40,40,44,45,39,36,-14,0,-50,22,25,31,40,41,40,165,165,166,79,79,71,71,14,14,18,22,20,30,25,30,15,24,38,69,3050,41.36363602,2.73030138
1.519999981,2.960000038,0.0,0,0,0,285,0,0,0,72.70999908,40,44,42,41,45,40,40,45,45,39,36,-14,0,-50,22,24,30,40,42,40,165,165,166,76,76,69,68,14,14,18,22,19,29,25,30,15,23,38,59,3050,41.54545593,2.944949389
2.349999905,2.920000076,1.889999986,0,0,0,285,0,0,0,60.0,40,44,42,41,45,40,40,45,45,40,36,-14,0,-50,22,24,30,41,42,40,165,165,166,74,74,67,66,14,14,18,22,19,28,25,29,14,23,37,67,3050,41.63636398,2.873072386
2.549999952,3.099999905,2.130000114,0,0,0,287,0,0,0,59.93000031,40,44,43,41,44,40,40,45,45,40,36,-14,0,-50,21,24,30,41,42,39,165,165,166,72,72,65,65,14,14,17,22,19,28,25,29,14,23,37,66,3050,41.63636398,2.802596331
2.450000048,2.859999895,2.099999905,0,0,0,292,0,0,0,59.59000015,40,44,43,40,44,40,40,45,45,40,36,-14,0,-50,21,24,30,41,41,39,165,165,166,70,70,63,63,14,14,17,22,19,28,24,29,14,22,36,65,3050,41.54545593,2.841254473
2.329999924,2.690000057,1.970000029,0,0,0,292,0,0,0,59.54999924,40,44,42,40,43,40,40,45,45,40,36,-14,0,-50,22,24,30,42,42,38,165,165,166,68,68,62,62,13,13,17,22,19,27,24,29,14,22,36,64,3050,41.36363602,2.73030138
2.269999981,2.650000095,1.769999981,0,0,0,294,0,0,0,59.52999878,39,44,42,40,43,40,40,44,44,40,36,-14,0,-50,23,24,30,42,42,38,165,165,166,67,66,61,60,13,13,17,21,19,27,24,29,14,22,35,63,3050,41.09090805,2.547726154
